PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,First Name,Last Name,CabinDeck,CabinNum,CabinSide,GroupId,IdInGroup,TotalSpendings
5773_01,Europa,True,55 Cancri e,61.0,False,0.0,0.0,0.0,0.0,0.0,True,Bosonan,Sciatberit,C,217,S,5773,01,0.0
5776_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,128.0,209.0,4.0,383.0,False,Luise,Saundez,F,1102,S,5776,01,724.0
5777_01,Earth,,PSO J318.5-22,46.0,,559.0,25.0,,22.0,765.0,False,Katen,River,F,1199,P,5777,01,1371.0
5778_01,Earth,False,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,907.0,False,Verney,Pernard,G,926,P,5778,01,907.0
5779_01,Earth,False,TRAPPIST-1e,15.0,False,0.0,706.0,0.0,,0.0,True,Glene,Simsey,G,938,S,5779,01,706.0
5780_01,Europa,False,TRAPPIST-1e,33.0,False,2233.0,6408.0,,23.0,273.0,True,Genif,Ousious,B,195,P,5780,01,8937.0
5780_02,Europa,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,Hallux,Ousious,B,195,P,5780,02,0.0
5780_03,Europa,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,Betenar,Ousious,B,195,P,5780,03,0.0
5781_01,Earth,False,55 Cancri e,21.0,False,0.0,0.0,0.0,1.0,594.0,False,Nichad,Harley,F,1200,P,5781,01,595.0
5783_01,Earth,False,55 Cancri e,43.0,False,0.0,1197.0,0.0,223.0,1.0,True,Alendy,Scottuez,F,1201,P,5783,01,1421.0
5785_01,Earth,False,PSO J318.5-22,34.0,False,571.0,0.0,0.0,0.0,0.0,False,Dwin,Mcgoway,F,1104,S,5785,01,571.0
5786_01,Earth,False,PSO J318.5-22,47.0,False,14.0,3.0,0.0,1720.0,0.0,False,Alfrey,Sarios,G,928,P,5786,01,1737.0
5788_01,Mars,False,TRAPPIST-1e,27.0,False,850.0,0.0,681.0,1.0,0.0,True,Ves,Birte,F,1105,S,5788,01,1532.0
5790_01,Europa,False,TRAPPIST-1e,46.0,False,0.0,1068.0,945.0,2587.0,811.0,False,Markard,Distured,C,218,S,5790,01,5411.0
5791_01,Earth,False,,46.0,False,183.0,7.0,637.0,182.0,5.0,True,Earlie,Sancasey,G,941,S,5791,01,1014.0
5792_01,Europa,False,55 Cancri e,40.0,False,0.0,3338.0,0.0,6344.0,199.0,False,Eltares,Subwor,B,196,P,5792,01,9881.0
5793_01,Europa,True,55 Cancri e,59.0,False,0.0,0.0,0.0,0.0,0.0,True,Dhenah,Gloyanthy,E,375,S,5793,01,0.0
5794_01,Europa,False,TRAPPIST-1e,45.0,False,0.0,1202.0,149.0,1472.0,3379.0,False,Winopus,Shoeweely,D,182,P,5794,01,6202.0
5795_01,Earth,False,PSO J318.5-22,19.0,False,0.0,95.0,595.0,0.0,0.0,True,Evey,Hodes,F,1106,S,5795,01,690.0
5796_01,Mars,False,TRAPPIST-1e,32.0,False,6769.0,0.0,,113.0,1.0,False,Grog,Pre,F,1107,S,5796,01,6883.0
5799_01,,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,Cruts,Cres,F,1108,S,5799,01,0.0
5800_01,Earth,False,,40.0,False,661.0,0.0,830.0,0.0,6.0,False,Belly,Llobsoney,F,1203,P,5800,01,1497.0
5802_01,Mars,False,TRAPPIST-1e,44.0,False,815.0,219.0,22.0,0.0,0.0,True,Terry,Killé,D,175,S,5802,01,1056.0
5804_01,Earth,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,False,Allyn,Simpsonks,G,933,P,5804,01,0.0
5806_01,Earth,False,TRAPPIST-1e,22.0,False,514.0,0.0,2.0,129.0,583.0,False,Philda,Snowaney,F,1109,S,5806,01,1228.0
5808_01,Earth,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,False,Keitha,Josey,G,934,P,5808,01,0.0
5808_02,Earth,False,TRAPPIST-1e,18.0,False,0.0,3.0,41.0,359.0,393.0,False,Ferry,Josey,F,1204,P,5808,02,796.0
5808_03,Earth,False,TRAPPIST-1e,53.0,False,751.0,0.0,,7.0,0.0,False,Haryn,Josey,F,1204,P,5808,03,758.0
5809_01,Earth,False,TRAPPIST-1e,22.0,False,104.0,511.0,254.0,425.0,4.0,False,Violan,Clemondsey,F,1205,P,5809,01,1298.0
5809_02,Earth,False,TRAPPIST-1e,46.0,False,0.0,98.0,2077.0,0.0,0.0,True,Eilan,Clemondsey,F,1205,P,5809,02,2175.0
5810_01,Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,Valey,Chapmaney,G,935,P,5810,01,0.0
5810_02,,False,TRAPPIST-1e,31.0,False,0.0,1489.0,68.0,6.0,0.0,True,Annez,Chapmaney,E,366,P,5810,02,1563.0
5811_01,Europa,False,55 Cancri e,36.0,False,1.0,4058.0,95.0,0.0,2109.0,False,Haldah,Fulatorly,A,54,P,5811,01,6263.0
5811_02,Europa,False,55 Cancri e,46.0,False,35.0,3953.0,0.0,2108.0,0.0,True,Sadlam,Fulatorly,A,54,P,5811,02,6096.0
5812_01,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,Holey,Domington,G,943,S,5812,01,0.0
5812_02,Earth,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,Garry,Domington,G,943,S,5812,02,0.0
5812_03,Earth,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,Evaned,Domington,G,943,S,5812,03,0.0
5812_04,Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,Ireen,Domington,G,943,S,5812,04,0.0
5812_05,Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,Dian,Domington,G,943,S,5812,05,0.0
5812_06,Earth,True,55 Cancri e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,Karena,Domington,G,943,S,5812,06,0.0
5813_01,Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,Coreee,Hortis,G,936,P,5813,01,0.0
5814_01,Mars,False,TRAPPIST-1e,17.0,False,513.0,0.0,669.0,0.0,0.0,False,Prabon,Bine,D,176,S,5814,01,1182.0
5814_02,Mars,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,Fal,Bine,D,176,S,5814,02,0.0
5814_03,Mars,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,Scers,Bine,D,176,S,5814,03,0.0
5814_04,Mars,False,TRAPPIST-1e,27.0,False,89.0,888.0,51.0,5.0,0.0,True,Honda,Bine,D,176,S,5814,04,1033.0
5814_05,Mars,True,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,True,Caper,Bine,D,176,S,5814,05,0.0
5814_06,Mars,False,TRAPPIST-1e,15.0,False,2309.0,0.0,1142.0,1.0,10.0,False,Feles,Bine,D,176,S,5814,06,3462.0
5814_07,Mars,True,,39.0,False,0.0,0.0,0.0,0.0,0.0,True,Naffsh,Bine,D,176,S,5814,07,0.0
5816_01,Earth,False,TRAPPIST-1e,31.0,False,1.0,0.0,7.0,0.0,387.0,True,Armene,Vines,G,937,P,5816,01,395.0
5817_01,Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,Alex,Berle,F,1111,S,5817,01,0.0
5818_01,Earth,False,,21.0,False,3553.0,5.0,0.0,0.0,2.0,False,Jeroy,Mullericer,G,938,P,5818,01,3560.0
5819_01,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,Alcorab,Suptive,B,221,S,5819,01,0.0
5820_01,Earth,,TRAPPIST-1e,45.0,False,112.0,406.0,198.0,0.0,0.0,True,Ellene,Tersony,F,1112,S,5820,01,716.0
5821_01,Europa,False,55 Cancri e,44.0,False,0.0,496.0,99.0,317.0,5615.0,False,Dirfak,Calazy,C,183,P,5821,01,6527.0
5822_01,Earth,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,Joandy,Chapmaney,G,939,P,5822,01,0.0
5823_01,Earth,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,Ronna,Antoshipson,G,944,S,5823,01,0.0
5824_01,Earth,True,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,Carry,Contrevins,G,940,P,5824,01,0.0
5825_01,Europa,False,TRAPPIST-1e,43.0,False,0.0,8808.0,0.0,580.0,0.0,True,Betenar,Apenelexy,B,198,P,5825,01,9388.0
5826_01,,True,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,0.0,True,Arkaban,Tertchty,E,367,P,5826,01,0.0
5827_01,Earth,False,TRAPPIST-1e,53.0,False,0.0,68.0,0.0,920.0,4.0,True,Anthia,Willangsey,G,945,S,5827,01,992.0
5828_01,Earth,False,TRAPPIST-1e,21.0,False,621.0,0.0,0.0,0.0,0.0,False,Bethy,Goldendrice,G,941,P,5828,01,621.0
5829_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,21.0,0.0,0.0,716.0,False,Jona,Sancasey,F,1113,S,5829,01,737.0
5831_01,Earth,False,55 Cancri e,9.0,False,0.0,0.0,0.0,0.0,0.0,False,Jacky,Rosalanenn,,,,5831,01,0.0
5834_01,Earth,False,,19.0,False,546.0,11.0,0.0,325.0,218.0,False,Sterry,Brenney,F,1206,P,5834,01,1100.0
5835_01,Earth,True,PSO J318.5-22,52.0,False,0.0,0.0,0.0,0.0,0.0,True,Stendy,Avidson,G,946,S,5835,01,0.0
5836_01,Europa,True,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,Phah,Irintious,B,222,S,5836,01,0.0
5837_01,Earth,False,TRAPPIST-1e,62.0,False,761.0,15.0,0.0,0.0,,False,Eleaha,Maynardner,F,1114,S,5837,01,776.0
5839_01,Europa,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,Ranopus,Unloweedic,C,219,S,5839,01,0.0
5840_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,False,Jerrye,Potters,G,946,P,5840,01,0.0
5842_01,Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,Hekark,Maging,C,220,S,5842,01,0.0
5842_02,Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,Zaurid,Prefule,C,220,S,5842,02,0.0
5843_01,Earth,True,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,0.0,True,Hughy,Hessey,G,947,S,5843,01,0.0
5844_01,Earth,False,55 Cancri e,24.0,,0.0,30.0,835.0,0.0,0.0,True,Lavey,Spencervan,E,369,P,5844,01,865.0
5846_01,Mars,False,TRAPPIST-1e,27.0,True,149.0,0.0,890.0,9.0,0.0,False,Morny,Gerin,E,376,S,5846,01,1048.0
5847_01,Earth,False,TRAPPIST-1e,33.0,False,36.0,0.0,0.0,1415.0,0.0,False,Olly,Trankliney,F,1115,S,5847,01,1451.0
5848_01,Earth,False,,28.0,False,229.0,761.0,0.0,0.0,6.0,True,Eriana,Benney,E,377,S,5848,01,996.0
5849_01,Earth,False,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,1104.0,False,Jilley,Brightez,F,1208,P,5849,01,1104.0
5852_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,727.0,260.0,False,Stendy,Byerry,E,370,P,5852,01,987.0
5854_01,Earth,False,TRAPPIST-1e,36.0,False,0.0,75.0,106.0,0.0,1903.0,True,Molley,Olshaffey,F,1117,S,5854,01,2084.0
5855_01,Earth,,TRAPPIST-1e,64.0,False,0.0,623.0,1827.0,0.0,0.0,True,Hanna,Horndley,F,1209,P,5855,01,2450.0
5855_02,Earth,False,PSO J318.5-22,41.0,False,0.0,0.0,687.0,0.0,65.0,True,Rhony,Horndley,G,949,P,5855,02,752.0
5856_01,Europa,True,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,True,Graviph,Wincer,B,199,P,5856,01,0.0
5856_02,Europa,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,Alark,Wincer,B,199,P,5856,02,0.0
5857_01,Europa,False,TRAPPIST-1e,,False,0.0,2.0,64.0,139.0,3831.0,False,Caiamin,Tinganking,E,378,S,5857,01,4036.0
5858_01,Earth,False,55 Cancri e,22.0,False,483.0,0.0,0.0,304.0,21.0,True,Wally,Barberts,G,948,S,5858,01,808.0
5859_01,Earth,False,,23.0,False,0.0,456.0,2624.0,912.0,8.0,True,Leene,Griffince,E,371,P,5859,01,4000.0
5860_01,Mars,False,TRAPPIST-1e,40.0,False,7.0,0.0,6.0,1206.0,88.0,False,Hers,Raste,F,1118,S,5860,01,1307.0
5860_02,Mars,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,Aps,Raste,F,1118,S,5860,02,0.0
5860_03,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,Chex,Raste,F,1118,S,5860,03,0.0
5861_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,1774.0,0.0,17.0,13.0,True,Melica,Browlerson,G,949,S,5861,01,1804.0
5863_01,Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,Lawren,Loverthyo,G,950,P,5863,01,0.0
5863_02,Earth,False,TRAPPIST-1e,17.0,False,0.0,566.0,18.0,318.0,0.0,False,Allene,Loverthyo,F,1210,P,5863,02,902.0
5867_01,Earth,False,TRAPPIST-1e,45.0,False,,0.0,0.0,1501.0,24.0,False,Noria,Rocknight,F,1212,P,5867,01,1525.0
5868_01,Earth,False,TRAPPIST-1e,62.0,False,104.0,53.0,194.0,436.0,0.0,False,Yolace,Blangibson,E,379,S,5868,01,787.0
5869_01,Earth,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,Diandi,Polliamposs,G,952,S,5869,01,0.0
5871_01,Earth,False,55 Cancri e,24.0,False,0.0,1369.0,848.0,0.0,0.0,True,Anda,Flemaney,F,1120,S,5871,01,2217.0
5874_01,Earth,True,PSO J318.5-22,51.0,False,0.0,0.0,0.0,0.0,0.0,True,Gory,Simonsents,G,953,S,5874,01,0.0
5875_01,Earth,False,TRAPPIST-1e,49.0,False,20.0,0.0,0.0,769.0,0.0,False,Toddie,Nasquez,E,381,S,5875,01,789.0
5876_01,Mars,False,TRAPPIST-1e,52.0,False,1364.0,131.0,444.0,0.0,0.0,True,Eles,Cone,D,184,P,5876,01,1939.0
5876_02,Mars,True,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,Eloos,Cone,F,1213,P,5876,02,0.0
5876_03,Mars,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,Wal,Cone,F,1213,P,5876,03,0.0
5877_01,Earth,False,TRAPPIST-1e,17.0,False,0.0,0.0,1552.0,0.0,,False,Tyle,Carsoning,F,1121,S,5877,01,1552.0
5878_01,Europa,True,55 Cancri e,47.0,False,0.0,0.0,0.0,0.0,0.0,True,Duhrak,Busive,B,224,S,5878,01,0.0
5879_01,Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,Whark,Cooki,F,1122,S,5879,01,0.0
5880_01,Earth,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,Leneva,Pooley,G,953,P,5880,01,0.0
5882_01,Earth,False,TRAPPIST-1e,17.0,False,18.0,10.0,73.0,0.0,1049.0,False,Celis,Morez,F,1214,P,5882,01,1150.0
5885_01,Earth,False,TRAPPIST-1e,41.0,,8.0,532.0,0.0,0.0,100.0,True,Danna,Oneiles,F,1123,S,5885,01,640.0
5885_02,Earth,False,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,507.0,909.0,True,Philia,Oneiles,F,1123,S,5885,02,1416.0
5885_03,Earth,False,TRAPPIST-1e,29.0,False,0.0,2395.0,7.0,20.0,6.0,True,Glena,Oneiles,F,1123,S,5885,03,2428.0
5885_04,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,888.0,0.0,False,Aliedy,Oneiles,G,954,S,5885,04,888.0
5885_05,Earth,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,Philda,Oneiles,G,954,S,5885,05,0.0
5885_06,Earth,False,TRAPPIST-1e,32.0,False,4518.0,914.0,0.0,93.0,0.0,False,Carold,Oneiles,G,954,S,5885,06,5525.0
5885_07,Earth,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,1818.0,False,Ivanna,Oneiles,G,954,S,5885,07,1818.0
5885_08,Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,892.0,0.0,0.0,True,Fayene,Oneiles,G,954,S,5885,08,892.0
5886_01,Mars,False,TRAPPIST-1e,24.0,False,10.0,49.0,,1497.0,10.0,False,Swack,Fate,F,1216,P,5886,01,1566.0
5886_02,Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,False,Cird,Fate,E,373,P,5886,02,0.0
5887_01,Earth,False,PSO J318.5-22,50.0,False,781.0,2.0,0.0,61.0,0.0,True,Adrie,Cochrisons,E,374,P,5887,01,844.0
5887_02,Earth,False,,51.0,False,201.0,574.0,40.0,0.0,11.0,False,Ryanne,Cochrisons,F,1217,P,5887,02,826.0
5888_01,Mars,False,55 Cancri e,27.0,False,1331.0,0.0,0.0,0.0,0.0,False,Yogal,Blate,F,1218,P,5888,01,1331.0
5888_02,Mars,False,TRAPPIST-1e,35.0,False,750.0,0.0,0.0,0.0,1065.0,False,Wifel,Blate,F,1218,P,5888,02,1815.0
5889_01,Earth,False,TRAPPIST-1e,48.0,False,0.0,0.0,790.0,2368.0,1292.0,False,Leony,Perrerojass,G,954,P,5889,01,4450.0
5890_01,Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,Ambert,Woody,G,955,S,5890,01,0.0
5891_01,Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,True,Bony,Steeletters,G,955,P,5891,01,0.0
5894_01,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,True,Gabrin,Navages,G,957,S,5894,01,0.0
5897_01,Europa,,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,,,C,221,S,5897,01,0.0
5898_01,Earth,True,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,Lolas,Dickley,G,958,S,5898,01,0.0
5900_01,Mars,True,TRAPPIST-1e,62.0,False,0.0,,0.0,0.0,0.0,True,Forms,Nutca,F,1220,P,5900,01,0.0
5900_02,Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,Fispot,Nutca,F,1220,P,5900,02,0.0
5900_03,Mars,True,TRAPPIST-1e,6.0,,0.0,0.0,0.0,0.0,0.0,True,Gonut,Nutca,F,1220,P,5900,03,0.0
5901_01,Earth,False,55 Cancri e,15.0,False,0.0,40.0,0.0,0.0,839.0,False,Kennie,Castannison,F,1221,P,5901,01,879.0
5902_01,Mars,False,PSO J318.5-22,34.0,False,162.0,0.0,690.0,28.0,0.0,False,Igrish,Win,D,177,S,5902,01,880.0
5903_01,Earth,False,TRAPPIST-1e,34.0,False,223.0,0.0,13.0,514.0,41.0,False,Vivia,Doughan,E,376,P,5903,01,791.0
5905_01,Earth,False,TRAPPIST-1e,23.0,False,16.0,687.0,1.0,1.0,0.0,True,Elindy,Byerry,G,959,S,5905,01,705.0
5906_01,Earth,False,,51.0,False,0.0,0.0,207.0,347.0,262.0,False,Dwin,Santin,G,957,P,5906,01,816.0
5907_01,Earth,True,PSO J318.5-22,63.0,False,0.0,0.0,0.0,0.0,0.0,True,Winia,Jarvey,G,960,S,5907,01,0.0
5908_01,Earth,False,TRAPPIST-1e,42.0,False,84.0,392.0,300.0,0.0,0.0,True,Paulia,Brooker,F,1126,S,5908,01,776.0
5909_01,Earth,False,55 Cancri e,19.0,False,0.0,716.0,0.0,0.0,0.0,True,Luisy,Fryan,F,1127,S,5909,01,716.0
5909_02,Earth,True,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,True,Anda,Fryan,G,961,S,5909,02,0.0
5909_03,Earth,True,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,Holey,Fryan,G,961,S,5909,03,0.0
5912_01,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,Dianya,Joycerton,G,963,S,5912,01,0.0
5913_01,Europa,False,TRAPPIST-1e,36.0,False,0.0,6.0,0.0,1.0,1407.0,False,Beidus,Peterive,D,185,P,5913,01,1414.0
5915_01,Earth,False,TRAPPIST-1e,32.0,False,0.0,0.0,39.0,0.0,749.0,False,Garion,Mcneiley,E,382,S,5915,01,788.0
5916_01,Earth,False,,19.0,False,2.0,3.0,450.0,204.0,0.0,True,Marky,Meltonway,E,383,S,5916,01,659.0
5919_01,Europa,False,55 Cancri e,26.0,False,0.0,2427.0,15.0,5.0,0.0,True,Phonons,Heracker,A,55,P,5919,01,2447.0
5920_01,Earth,False,TRAPPIST-1e,33.0,False,48.0,94.0,756.0,308.0,0.0,False,Celina,Buckeenez,F,1223,P,5920,01,1206.0
5921_01,Earth,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,Vandy,Campson,G,959,P,5921,01,0.0
5921_02,Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,859.0,62.0,0.0,False,Brance,Campson,F,1224,P,5921,02,921.0
5922_01,Earth,False,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,False,Elia,Bairdyork,G,960,P,5922,01,0.0
5923_01,Mars,True,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,Oafron,Batte,F,1129,S,5923,01,0.0
5924_01,Earth,False,TRAPPIST-1e,51.0,False,152.0,55.0,25.0,74.0,289.0,False,Nelley,Brantuarez,F,1225,P,5924,01,595.0
5925_01,Europa,False,TRAPPIST-1e,29.0,False,0.0,1644.0,0.0,0.0,3780.0,False,Anchird,Rotter,B,226,S,5925,01,5424.0
5925_02,Europa,False,TRAPPIST-1e,16.0,False,0.0,2002.0,0.0,96.0,69.0,True,Medib,Rotter,B,226,S,5925,02,2167.0
5925_03,Europa,False,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,241.0,4757.0,False,Tark,Rotter,B,226,S,5925,03,4998.0
5927_01,Europa,False,55 Cancri e,24.0,False,0.0,2421.0,0.0,725.0,2300.0,False,Duhrak,Sysilstict,B,201,P,5927,01,5446.0
5927_02,Europa,False,,23.0,False,0.0,109.0,0.0,4810.0,25.0,False,Naviton,Sysilstict,B,201,P,5927,02,4944.0
5927_03,Europa,True,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,0.0,True,Kraban,Sysilstict,B,201,P,5927,03,0.0
5927_04,Europa,,55 Cancri e,49.0,False,0.0,1264.0,0.0,5474.0,104.0,False,Alcoran,Sysilstict,B,201,P,5927,04,6842.0
5927_05,Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,Taurak,Ballexy,B,201,P,5927,05,0.0
5927_06,Europa,False,55 Cancri e,35.0,False,4.0,3857.0,324.0,899.0,375.0,False,Grastab,Sysilstict,B,201,P,5927,06,5459.0
5927_07,Europa,False,55 Cancri e,43.0,False,0.0,1706.0,0.0,274.0,2056.0,False,Jihoton,Ballexy,B,201,P,5927,07,4036.0
5928_01,Earth,False,TRAPPIST-1e,20.0,False,149.0,25.0,559.0,21.0,33.0,True,Becca,Slates,E,377,P,5928,01,787.0
5930_01,Europa,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,Muonea,Geakerat,B,227,S,5930,01,0.0
5930_02,Europa,False,TRAPPIST-1e,28.0,False,0.0,1014.0,0.0,2463.0,517.0,False,Yildus,Geakerat,B,227,S,5930,02,3994.0
5930_03,Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,Sarich,Geakerat,B,227,S,5930,03,0.0
5931_01,Europa,False,55 Cancri e,39.0,False,0.0,0.0,0.0,1854.0,171.0,False,Alcoran,Clugeammy,A,56,P,5931,01,2025.0
5933_01,Mars,False,TRAPPIST-1e,34.0,False,1547.0,485.0,97.0,59.0,0.0,False,Terek,Gerin,F,1131,S,5933,01,2188.0
5934_01,Earth,False,TRAPPIST-1e,29.0,False,89.0,1725.0,,0.0,3.0,True,Joanry,Mcfaddenson,G,962,P,5934,01,1817.0
5938_01,Earth,False,55 Cancri e,14.0,False,0.0,0.0,52.0,0.0,,True,Melvia,Floydendley,E,384,S,5938,01,52.0
5938_02,Earth,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,True,Blancy,Floydendley,G,967,S,5938,02,0.0
5939_01,,False,TRAPPIST-1e,30.0,False,628.0,0.0,544.0,0.0,126.0,False,Life,Queke,E,385,S,5939,01,1298.0
5941_01,Earth,False,TRAPPIST-1e,,False,72.0,914.0,0.0,0.0,7.0,True,,,E,386,S,5941,01,993.0
5944_01,Earth,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,True,Alber,Kerristicey,G,969,S,5944,01,0.0
5945_01,Earth,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,True,Lavey,Morez,G,970,S,5945,01,0.0
5945_02,Earth,True,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,Vanard,Flynner,G,970,S,5945,02,0.0
5945_03,Earth,False,PSO J318.5-22,47.0,False,163.0,2.0,11.0,593.0,0.0,True,Alancy,Morez,G,970,S,5945,03,769.0
5946_01,Mars,False,TRAPPIST-1e,19.0,False,300.0,5.0,642.0,0.0,0.0,False,Tyog,Mille,E,387,S,5946,01,947.0
5947_01,Europa,True,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,True,Kitauva,Stment,E,388,S,5947,01,0.0
5949_01,Mars,False,TRAPPIST-1e,19.0,False,758.0,425.0,0.0,0.0,0.0,False,Cin,Shbre,D,180,S,5949,01,1183.0
5949_02,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,Burs,Shbre,F,1132,S,5949,02,0.0
5950_01,Earth,False,TRAPPIST-1e,32.0,False,,5.0,0.0,64.0,0.0,False,Therry,Fowlesterez,E,378,P,5950,01,69.0
5951_01,Earth,False,55 Cancri e,21.0,False,423.0,0.0,172.0,0.0,,False,Patoya,Landolphrey,F,1133,S,5951,01,595.0
5952_01,Mars,,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,Rants,Giba,F,1134,S,5952,01,0.0
5953_01,Mars,False,TRAPPIST-1e,13.0,False,157.0,0.0,1199.0,0.0,14.0,False,Emoles,Graie,E,390,S,5953,01,1370.0
5954_01,Mars,False,TRAPPIST-1e,25.0,False,2093.0,0.0,6.0,0.0,0.0,False,Lift,Port,E,391,S,5954,01,2099.0
5955_01,Mars,False,TRAPPIST-1e,33.0,False,836.0,0.0,155.0,31.0,0.0,False,Hon,Sturt,E,392,S,5955,01,1022.0
5955_02,Mars,False,TRAPPIST-1e,27.0,False,1379.0,0.0,414.0,0.0,805.0,False,Frohs,Sturt,F,1135,S,5955,02,2598.0
5956_01,Earth,False,TRAPPIST-1e,21.0,,12.0,0.0,0.0,1658.0,0.0,False,Hard,Kramosley,E,379,P,5956,01,1670.0
